100000
prs16108	9715467	-192369
prs16109	7294343	-3084654
prs16110	5961229	3021617
prs16111	4719759	-3926848
prs16112	3559733	-3481852
prs16113	4580472	2132680
prs16114	2238308	4151111
prs16115	8086684	2306470
prs16116	9288744	-3229798
prs16117	3840111	3527034
prs16118	6733424	1819366
prs16119	6925027	3568784
prs16120	6822518	4503400
prs16121	5000256	-3893352
prs16122	8692513	-1033959
prs16123	5764453	1169722
prs16124	5990309	1341667
prs16125	3316608	-3540787
prs16126	6260150	1773348
prs16127	5700724	1284532
prs16128	883155	-4257621
prs16129	386883	-2694382
prs16130	2519124	-4807960
prs16131	9872432	2251650
prs16132	4497206	1279886
prs16133	5088700	-3646380
prs16134	5577981	-1317955
prs16135	6876818	-4161278
prs16136	7040149	4146903
prs16137	2599806	2894235
prs16138	3889398	-748069
prs16139	6710032	3084447
prs16140	2734235	-3424298
prs16141	410505	596106
prs16142	6536207	-3764148
prs16143	6680963	-2364816
prs16144	6140082	312228
prs16145	5526268	1191256
prs16146	8644156	123965
prs16147	509297	2257292
prs16148	8114187	-854896
prs16149	3164467	-3655527
prs16150	8254728	4772600
prs16151	9317049	368779
prs16152	86703	860387
prs16153	5156591	-1900653
prs16154	4827988	-4740757
prs16155	5886740	3299196
prs16156	5113362	3196898
prs16157	9166745	4899410
prs16158	6990628	1282856
prs16159	2895911	-3087280
prs16160	359981	783994
prs16161	9098130	3720019
prs16162	6336048	2795321
prs16163	9964003	-2915223
prs16164	3690421	2821807
prs16165	6287603	-2625659
prs16166	3392361	34927
prs16167	8371412	-1221995
prs16168	7171916	-4316598
prs16169	8642290	3083636
prs16170	6248291	414490
prs16171	4027699	1046857
prs16172	3505124	-4759580
prs16173	4247403	2097225
prs16174	6650522	-824589
prs16175	8031395	-2962817
prs16176	7534996	3136510
prs16177	9541520	-492550
prs16178	5030727	-4792279
prs16179	5804510	-3638278
prs16180	7503427	-4328005
prs16181	2635775	4874150
prs16182	233854	-4099916
prs16183	3802016	1219724
prs16184	7977079	-2431762
prs16185	8460059	-2402889
prs16186	3819214	2954668
prs16187	7249516	-1424622
prs16188	2309886	76201
prs16189	2762972	-3633872
prs16190	7661046	4221659
prs16191	106652	-606260
prs16192	442492	3055281
prs16193	1028761	4861707
prs16194	8248886	-2377586
prs16195	5543557	-218989
prs16196	8549048	-94189
prs16197	7189600	1522968
prs16198	5307912	-2486700
prs16199	2737830	3881199
prs16200	4521684	3933943
prs16201	118845	-1389443
prs16202	5898404	-3259222
prs16203	7145435	-3458076
prs16204	6948527	1388751
prs16205	5221996	-1251665
prs16206	8891538	4325565
prs16207	1963704	2810421
prs16208	9258613	-2496982
prs16209	7804698	-2796847
prs16210	9216471	-2989530
prs16211	6448295	978004
prs16212	8051487	-4407574
prs16213	6097947	-2125804
prs16214	3484450	-3356698
prs16215	1203616	-3102046
prs16216	1974064	-3847414
prs16217	7872814	2670030
prs16218	4841679	1897367
prs16219	8801031	4475421
prs16220	635446	-3527600
prs16221	8017170	4200675
prs16222	9336119	1138470
prs16223	9257900	1839359
prs16224	396310	-1522437
prs16225	1007360	4396745
prs16226	9673117	3865226
prs16227	1344649	-975971
prs16228	6688501	2114396
prs16229	2037207	1088986
prs16230	2910182	4246816
prs16231	4658349	3606685
prs16232	4082578	-112501
prs16233	1970884	3621771
prs16234	1664093	-4499137
prs16235	9828587	-2711243
prs16236	7962899	2360646
prs16237	8558486	-2554725
prs16238	2206478	-2158654
prs16239	1328054	-2743603
prs16240	7248245	4437127
prs16241	3394366	2694406
prs16242	681534	3408481
prs16243	8139643	3043627
prs16244	9191096	2303310
prs16245	2758557	4804935
prs16246	8572972	3980699
prs16247	5180313	-1771400
prs16248	219914	-3061874
prs16249	7235512	1165505
prs16250	9099857	-3576272
prs16251	5147179	-3982160
prs16252	5657216	779733
prs16253	294772	922308
prs16254	944238	3674848
prs16255	3469031	825592
prs16256	5166494	-1736466
prs16257	8134007	2166952
prs16258	4140034	4374845
prs16259	6395306	865837
prs16260	9092054	4837218
prs16261	556286	442457
prs16262	999846	3650324
prs16263	6238473	2854544
prs16264	5843118	741309
prs16265	9920870	-1912886
prs16266	2571359	-3564892
prs16267	4840150	-2378668
prs16268	1329071	2272004
prs16269	2005150	-4928190
prs16270	4008757	-4195669
prs16271	1230835	1602864
prs16272	7736672	3755329
prs16273	95617	3545183
prs16274	4235822	3043181
prs16275	1908929	-1775423
prs16276	3079309	-3665453
prs16277	2499469	1553499
prs16278	6151562	-3095611
prs16279	2034664	3234918
prs16280	2841263	4751785
prs16281	5845522	4047250
prs16282	9367458	-3615271
prs16283	6226721	2910723
prs16284	3644926	264454
prs16285	4224273	-282507
prs16286	5156246	2435774
prs16287	6620581	3271114
prs16288	7460721	1422964
prs16289	6573598	1246322
prs16290	764797	-949459
prs16291	8518752	753406
prs16292	1924661	3624411
prs16293	3132660	-447730
prs16294	836820	-231164
prs16295	887068	-218097
prs16296	7739314	371377
prs16297	4146332	-3701159
prs16298	9626152	-2406307
prs16299	5594533	472864
prs16300	1959651	1057828
prs16301	1619187	-3081856
prs16302	2129947	3190233
prs16303	7868268	4922453
prs16304	1451329	-1427526
prs16305	9166846	-2104326
prs16306	7227771	2147520
prs16307	3210898	3243777
prs16308	6237297	3912065
prs16309	5758701	-4725787
prs16310	5717065	-347815
prs16311	3709580	3361054
prs16312	9217143	-4720250
prs16313	2027934	644210
prs16314	2729268	-1530599
prs16315	7845760	1179764
prs16316	1299690	4222917
prs16317	6791235	2714686
prs16318	4259850	-873802
prs16319	5197570	2769820
prs16320	4575008	940497
prs16321	5777762	2472574
prs16322	4202736	-2819466
prs16323	2999407	1864923
prs16324	3807391	-2076473
prs16325	9779298	-1629620
prs16326	2303304	2217350
prs16327	612372	-4187785
prs16328	4989534	-847496
prs16329	2131980	-2947783
prs16330	7493057	-3944217
prs16331	1118548	-1234518
prs16332	3965499	-331409
prs16333	6545557	4496523
prs16334	3921338	-4102046
prs16335	7619794	3754762
prs16336	9404381	1024901
prs16337	9423211	693044
prs16338	9678927	-4150592
prs16339	7845616	1582556
prs16340	1475806	2429568
prs16341	7372029	-4258434
prs16342	324147	4855667
prs16343	2152872	398263
prs16344	9776267	3353052
prs16345	8147596	1993122
prs16346	1742692	-2131058
prs16347	8170781	3875371
prs16348	4019420	-96495
prs16349	205371	-2857895
prs16350	6421514	1785182
prs16351	2731405	-72663
prs16352	6291172	-2213966
prs16353	4419895	310753
prs16354	6063565	-4577543
prs16355	762436	-66186
prs16356	5761157	-422771
prs16357	9453734	-1927185
prs16358	3760578	-2022430
prs16359	9513598	3519352
prs16360	6492850	-2342136
prs16361	4511573	1844589
prs16362	5213719	-4301425
prs16363	7976434	-3746233
prs16364	7044211	-3384641
prs16365	8923903	-235835
prs16366	8838393	1514841
prs16367	2871647	-1807773
prs16368	1800816	-2262412
prs16369	4509506	1256496
prs16370	5743882	-3619163
prs16371	372388	4940464
prs16372	8328161	2074451
prs16373	8683393	3427801
prs16374	1338371	3035727
prs16375	7577463	3673067
prs16376	7260230	-1795913
prs16377	1740634	2197382
prs16378	8690464	-1884126
prs16379	4507080	-2554041
prs16380	2787021	464779
prs16381	8073255	1674936
prs16382	9218085	1495256
prs16383	3829663	3761543
prs16384	4794516	3245960
prs16385	9506911	3682011
prs16386	865015	4757422
prs16387	9717582	-979275
prs16388	8776662	783881
prs16389	1917763	-312076
prs16390	6937752	-43540
prs16391	2432010	1619911
prs16392	6490022	-2681353
prs16393	719172	-3997922
prs16394	3568282	-3555742
prs16395	4179556	-3184081
prs16396	2129065	1649436
prs16397	1496853	1877431
prs16398	3204546	1204537
prs16399	684525	-3896073
prs16400	151645	-4745775
prs16401	4787993	1796988
prs16402	7307270	-1972988
prs16403	3891380	-4718218
prs16404	4225757	416461
prs16405	4895896	-1549892
prs16406	6885265	-2373837
prs16407	7851310	1480036
prs16408	5905813	-3118117
prs16409	5119277	488993
prs16410	9619687	-1841917
prs16411	1971473	-2234038
prs16412	5771034	-3583500
prs16413	6307895	-4479928
prs16414	994429	731717
prs16415	1212748	-3681854
prs16416	9670862	1643908
prs16417	8724847	-3490891
prs16418	2053201	3917278
prs16419	8777879	-488267
prs16420	2693575	-170539
prs16421	7734331	-94927
prs16422	7948148	-2873501
prs16423	4177918	1272521
prs16424	3517099	-3449309
prs16425	2906095	-4657148
prs16426	6170624	-520354
prs16427	1453365	3188817
prs16428	479932	-1189619
prs16429	4656502	-4489733
prs16430	3209237	654972
prs16431	7163359	827347
prs16432	2158157	-2853854
prs16433	3086290	-262276
prs16434	2797152	4203009
prs16435	4274591	4891717
prs16436	5189755	-3813863
prs16437	3198070	3445159
prs16438	525457	-1820055
prs16439	8964618	2762413
prs16440	6147338	356265
prs16441	9029748	44035
prs16442	364566	-1240466
prs16443	2394307	327101
prs16444	2076712	4180522
prs16445	9969404	2318007
prs16446	9894147	-4387501
prs16447	4977370	2590846
prs16448	1187170	3742790
prs16449	481844	2197676
prs16450	2165656	-115117
prs16451	8173329	2487206
prs16452	9084204	1605759
prs16453	1141980	-1397561
prs16454	2133357	3919922
prs16455	5994389	-4421285
prs16456	803504	-2171375
prs16457	8427673	-2560167
prs16458	7750227	-853743
prs16459	5963005	-3832195
prs16460	5001502	-2647431
prs16461	4266293	2741321
prs16462	7973826	3506113
prs16463	5146644	-2806596
prs16464	9305497	-1494818
prs16465	1779826	-3166254
prs16466	6340919	-1476226
prs16467	9188149	-1606629
prs16468	439308	-3146365
prs16469	50742	-2360494
prs16470	9939355	4779842
prs16471	7536611	4647794
prs16472	8407899	1236659
prs16473	7838354	-2851389
prs16474	4606189	-574280
prs16475	1791908	-2880634
prs16476	8141164	-2431482
prs16477	2434110	-4170391
prs16478	9849093	4223966
prs16479	132712	-2007042
prs16480	1469137	-1259471
prs16481	6838828	-3358650
prs16482	2717885	2085651
prs16483	8662039	-3742610
prs16484	654349	-453059
prs16485	5303430	-3233940
prs16486	2759451	-1942320
prs16487	9860589	-3984630
prs16488	7350238	4128409
prs16489	8304635	-1802788
prs16490	7277511	-3261701
prs16491	8684946	-594039
prs16492	773418	-1383934
prs16493	305078	1846631
prs16494	8100014	542202
prs16495	1138527	-3463245
prs16496	1111700	587945
prs16497	9160525	4818493
prs16498	821988	1479522
prs16499	9174570	995919
prs16500	1360846	-525705
prs16501	2130154	4805925
prs16502	9287213	1770594
prs16503	3872869	1785894
prs16504	6561346	-2259064
prs16505	3725453	-2029191
prs16506	326115	345821
prs16507	8734418	4085929
prs16508	2054656	-4179605
prs16509	2652082	-2429523
prs16510	3021710	1655754
prs16511	5055746	-313279
prs16512	2643620	4480644
prs16513	1624719	977222
prs16514	8082258	729957
prs16515	198829	-427778
prs16516	7773240	-2380452
prs16517	5025651	1103502
prs16518	5140348	-2257290
prs16519	9874782	-1411766
prs16520	8152944	-550999
prs16521	5580297	-2562500
prs16522	4782563	2184580
prs16523	581139	54383
prs16524	1825226	-4768365
prs16525	6247063	-4896884
prs16526	168699	-1708821
prs16527	8746388	-2443414
prs16528	2150939	-2563624
prs16529	4976050	665807
prs16530	8656158	-2233732
prs16531	1601687	3834200
prs16532	7509156	4217698
prs16533	3715413	-2802137
prs16534	1773507	-4346464
prs16535	3784763	2456666
prs16536	7524691	3529999
prs16537	5560090	2490829
prs16538	5563788	-4227685
prs16539	9764302	-3927593
prs16540	6061741	-1996980
prs16541	6382749	-1782818
prs16542	4119166	-3147319
prs16543	3054973	493240
prs16544	9960460	2300598
prs16545	767597	-774191
prs16546	9877801	-3833547
prs16547	3498282	1071727
prs16548	410212	-987191
prs16549	9684650	-605843
prs16550	4855745	4275764
prs16551	5034962	1973189
prs16552	3615341	1900159
prs16553	5070931	4596617
prs16554	3208639	-2906325
prs16555	4412505	-1892530
prs16556	1657896	-3889094
prs16557	9387720	-4888748
prs16558	1199517	-2070604
prs16559	5947426	-3163826
prs16560	3546960	4484049
prs16561	1889309	-703962
prs16562	521003	-4770878
prs16563	9643093	-3466519
prs16564	70249	1857585
prs16565	1653271	-4172537
prs16566	665603	600474
prs16567	5978495	4477569
prs16568	9469238	-526656
prs16569	7399008	-471536
prs16570	3631291	-929657
prs16571	6916541	1081672
prs16572	8289984	387166
prs16573	2197965	4212734
prs16574	6560999	2259752
prs16575	4605741	1150296
prs16576	7239127	4824723
prs16577	8689464	-3577259
prs16578	2148294	1455370
prs16579	7145929	1210760
prs16580	1561751	-3125284
prs16581	4956176	-4836556
prs16582	7001060	2979658
prs16583	2890715	4118836
prs16584	2220692	-4165422
prs16585	9896563	1759588
prs16586	7122314	-2998387
prs16587	5681141	-1357660
prs16588	9680242	4302812
prs16589	4653921	-4676267
prs16590	7342213	3023146
prs16591	6082150	3705241
prs16592	5580691	3281103
prs16593	8642800	-1414016
prs16594	9389282	3317787
prs16595	5190788	4539878
prs16596	2939668	4107084
prs16597	6781940	-3810778
prs16598	589042	454395
prs16599	1109679	-4982158
prs16600	8560006	3205670
prs16601	8719059	-2493826
prs16602	1839700	3960865
prs16603	2213587	-419291
prs16604	3711205	1237029
prs16605	1371034	4033434
prs16606	4871079	-4494987
prs16607	2263547	3243096
prs16608	9373464	-1984718
prs16609	9828471	-2539545
prs16610	1456247	3534146
prs16611	5349363	1661656
prs16612	265993	4029591
prs16613	9503423	126616
prs16614	2943344	3982061
prs16615	3691737	1045796
prs16616	2162186	435393
prs16617	6336530	-783526
prs16618	1641501	3506252
prs16619	4808638	348192
prs16620	4431839	4169229
prs16621	5755776	-3930460
prs16622	729291	-3407487
prs16623	5164936	-3068106
prs16624	8249420	2094531
prs16625	6609442	560762
prs16626	6066756	566106
prs16627	2021808	-2011073
prs16628	2421363	-179685
prs16629	7618864	765964
prs16630	1565099	1845795
prs16631	4277096	2016475
prs16632	5716608	888632
prs16633	8053395	-4844440
prs16634	1504363	-2331757
prs16635	6095959	-2208697
prs16636	8912398	-394058
prs16637	6368637	4456865
prs16638	6429689	-864039
prs16639	1191866	-2872915
prs16640	7614196	-4529246
prs16641	2794514	2157010
prs16642	9503016	-1263100
prs16643	992559	1256628
prs16644	5274248	458410
prs16645	6772873	4657421
prs16646	7093220	4034088
prs16647	3437148	3625056
prs16648	7088843	4621825
prs16649	3687162	-913650
prs16650	4816990	4049679
prs16651	6174527	-847322
prs16652	3406796	2553328
prs16653	6760588	-155241
prs16654	6327862	-23759
prs16655	6968389	1833516
prs16656	6560988	-1605393
prs16657	6326627	-1040605
prs16658	9743598	-2204120
prs16659	5229239	1169147
prs16660	4541840	-2710700
prs16661	1852122	-2896850
prs16662	3658830	-3532417
prs16663	8187051	3340594
prs16664	4049414	-4170426
prs16665	6956002	180942
prs16666	4532112	-1048883
prs16667	1042762	4070537
prs16668	3698178	-2517228
prs16669	1988799	520754
prs16670	1180145	-1640475
prs16671	6489698	957734
prs16672	3616664	4012709
prs16673	9708118	2814744
prs16674	2161496	3218273
prs16675	8325726	-3569418
prs16676	5319134	-1023079
prs16677	6119991	-3676941
prs16678	596299	3245347
prs16679	7951909	1817671
prs16680	9993872	1351460
prs16681	6701694	-1297187
prs16682	6275439	-486074
prs16683	2406793	4761037
prs16684	6106908	-3042520
prs16685	1556299	38441
prs16686	240231	-2937010
prs16687	6951712	1329422
prs16688	7607785	1782409
prs16689	3620972	1136089
prs16690	752945	4008201
prs16691	8398537	-2722875
prs16692	5240429	2887278
prs16693	122965	-2785868
prs16694	229813	2622908
prs16695	6679583	-2442808
prs16696	6964161	-3255345
prs16697	6244395	-606959
prs16698	7825400	-1270957
prs16699	3793626	3721953
prs16700	7068073	3082259
prs16701	5928052	3475756
prs16702	9453345	1841539
prs16703	9493746	-1125322
prs16704	7066646	2732492
prs16705	4912445	1442817
prs16706	7770814	1167299
prs16707	931436	802501
prs16708	5902659	-3745884
prs16709	2391700	-3365637
prs16710	1439799	2406253
prs16711	3744111	-858163
prs16712	5096132	-3058289
prs16713	9045317	4611883
prs16714	9096590	-2255653
prs16715	7557398	3845346
prs16716	1375713	336074
prs16717	4228878	15641
prs16718	2368253	-1760899
prs16719	267378	2667375
prs16720	4157315	4874789
prs16721	8682660	848069
prs16722	251523	-4451123
prs16723	9239573	3513071
prs16724	8332817	2753552
prs16725	3066287	-3901629
prs16726	619530	-4097034
prs16727	4879254	4031438
prs16728	285751	742208
prs16729	7016831	-2872590
prs16730	4556516	-1060412
prs16731	4770237	-4323258
prs16732	5929315	1361843
prs16733	6873263	3740793
prs16734	6444309	-3665654
prs16735	9088795	1025096
prs16736	7935306	3595851
prs16737	4253940	284763
prs16738	8977703	4103876
prs16739	911083	1889496
prs16740	4131623	-1129077
prs16741	3698408	-1857930
prs16742	1758228	-1321905
prs16743	3300437	3497570
prs16744	4647644	-173806
prs16745	1696662	-4031001
prs16746	160597	-2732801
prs16747	1957325	1063280
prs16748	6501461	-165879
prs16749	2330485	2466236
prs16750	6518303	86346
prs16751	3316433	-1121923
prs16752	1156884	-4372546
prs16753	141165	-2869603
prs16754	9782248	3583051
prs16755	2760410	-510764
prs16756	4846697	907271
prs16757	6997535	-2157239
prs16758	5279516	-2482359
prs16759	9407504	1164118
prs16760	414480	-2414781
prs16761	4988926	-3401217
prs16762	9157673	-1999850
prs16763	3811147	2776886
prs16764	4111625	980093
prs16765	3602799	4313077
prs16766	3543954	-891459
prs16767	4925660	-4466210
prs16768	986007	-1367458
prs16769	1889588	-3893499
prs16770	2588062	3054651
prs16771	4638773	2211342
prs16772	7988562	-779936
prs16773	7824407	359871
prs16774	3790014	-1931489
prs16775	203406	-432917
prs16776	2180422	-1501466
prs16777	2902357	1570374
prs16778	3663710	-2599259
prs16779	3723540	4306506
prs16780	7698622	-119000
prs16781	7168347	-1308224
prs16782	990335	4793305
prs16783	2464049	-3917750
prs16784	2575796	1525921
prs16785	6665250	-2512738
prs16786	2429006	-594584
prs16787	147537	-3147666
prs16788	5192278	362911
prs16789	2195136	3933375
prs16790	3960069	4772759
prs16791	7544718	-4762345
prs16792	494425	-3114678
prs16793	7927794	3175712
prs16794	958354	-3887008
prs16795	5666966	-3871972
prs16796	3263151	-3730584
prs16797	4118286	1374810
prs16798	1085166	-1430772
prs16799	1802303	3566129
prs16800	5970845	913263
prs16801	5277122	-369273
prs16802	6958997	2685663
prs16803	9493065	-1409222
prs16804	7794284	4816767
prs16805	5707129	2353434
prs16806	9514158	-1922394
prs16807	6436692	3110916
prs16808	8298160	-1236911
prs16809	6127859	2240803
prs16810	6299455	-3352430
prs16811	4188203	-3836818
prs16812	1545361	-1447481
prs16813	883496	785855
prs16814	8345291	1198205
prs16815	7208712	-909449
prs16816	4905043	4518802
prs16817	1875202	1161133
prs16818	9467230	-2198000
prs16819	2544454	439394
prs16820	8911207	-4623596
prs16821	948087	-1161053
prs16822	7483641	4731849
prs16823	6064594	4396681
prs16824	9940424	-1068585
prs16825	859160	-1175408
prs16826	937980	2557974
prs16827	3335646	-2837212
prs16828	8940807	-1457929
prs16829	3420603	499799
prs16830	6991261	1526644
prs16831	6953354	-2753305
prs16832	5576132	-3386208
prs16833	5565912	127428
prs16834	5642716	1153544
prs16835	666596	-1411418
prs16836	8551047	-2254376
prs16837	1231891	-3762364
prs16838	2419783	2396256
prs16839	8184956	2925418
prs16840	8456035	-1988258
prs16841	7950180	3964233
prs16842	8008741	3663672
prs16843	2608975	-3339248
prs16844	7859387	-3380871
prs16845	5188206	3344427
prs16846	4012022	3444009
prs16847	1534273	-2015898
prs16848	9115634	107722
prs16849	7773397	1984514
prs16850	701858	4136681
prs16851	2232251	-4565687
prs16852	9552272	-1509953
prs16853	2812416	4118678
prs16854	908141	-1968875
prs16855	1643149	-3863233
prs16856	9314723	4742210
prs16857	2841385	-4312982
prs16858	9539513	-3185643
prs16859	7770107	244393
prs16860	2433114	-1732716
prs16861	6532077	4397233
prs16862	423753	-2104847
prs16863	6180457	3321009
prs16864	1250497	4229854
prs16865	3518484	3111363
prs16866	7797357	526010
prs16867	9687294	-3189557
prs16868	2552109	-2427264
prs16869	1495146	-3347853
prs16870	6271907	3876068
prs16871	6863099	1922335
prs16872	3064139	-4979842
prs16873	3804750	4834997
prs16874	4480250	1367815
prs16875	4052334	-4529386
prs16876	4853711	4288748
prs16877	4126049	1159840
prs16878	6302180	3011245
prs16879	6503532	3602862
prs16880	654218	-2180820
prs16881	9258048	-3291694
prs16882	5554486	3464714
prs16883	6544630	2596702
prs16884	8389118	-1773896
prs16885	5932329	947118
prs16886	6322752	-793662
prs16887	2505593	-1749521
prs16888	9160111	3141571
prs16889	6769503	2780853
prs16890	264592	-1457038
prs16891	3588420	4766534
prs16892	1882587	3554561
prs16893	8341157	4831487
prs16894	4586214	487852
prs16895	7145944	-1483246
prs16896	8821498	-1459045
prs16897	9245725	4437580
prs16898	399139	2467409
prs16899	8997737	171801
prs16900	9907215	-2541671
prs16901	5894122	-1165464
prs16902	2355854	-3661603
prs16903	1723219	632677
prs16904	5046560	4045308
prs16905	9507066	3598938
prs16906	1938727	-2596060
prs16907	818556	2487410
prs16908	8177320	4203854
prs16909	430507	-2407727
prs16910	7834570	695456
prs16911	3119324	130694
prs16912	2441933	4852594
prs16913	888273	-2042774
prs16914	751856	4025557
prs16915	574785	3522906
prs16916	3065062	-902828
prs16917	733457	3527274
prs16918	6431592	3591837
prs16919	2074066	791954
prs16920	8255918	-984450
prs16921	4149481	3682707
prs16922	6728642	-412817
prs16923	1773835	2755409
prs16924	3407887	4003185
prs16925	6048626	2435129
prs16926	879954	-1339805
prs16927	9035070	-2846424
prs16928	2681124	214659
prs16929	3595242	-2042178
prs16930	3624295	-2449650
prs16931	9542710	3583091
prs16932	3295600	-3599467
prs16933	7081527	3738925
prs16934	3796522	317913
prs16935	4357040	3909016
prs16936	4772111	-3865496
prs16937	1203817	2230162
prs16938	9240612	-3313522
prs16939	6342246	3331285
prs16940	662273	4068564
prs16941	7345634	3770403
prs16942	9901157	4038367
prs16943	9046300	1484009
prs16944	2419823	1939336
prs16945	4510880	-2704575
prs16946	4581242	-4679708
prs16947	8257015	-4928682
prs16948	3358202	-4075386
prs16949	366792	-4652885
prs16950	3055843	3635285
prs16951	1997955	-571131
prs16952	6396972	-4112279
prs16953	6491031	-883403
prs16954	3575610	2798287
prs16955	4362832	1208714
prs16956	4579363	-3741460
prs16957	8899645	2566382
prs16958	617789	580200
prs16959	2196622	4879712
prs16960	6997365	1384216
prs16961	9950163	-4271792
prs16962	9710264	3613121
prs16963	8100454	-1893161
prs16964	5938812	2839031
prs16965	2962350	-4585898
prs16966	9561596	1518247
prs16967	3580554	-1803059
prs16968	4967235	1687301
prs16969	6348929	201733
prs16970	5783360	1198071
prs16971	6741018	4170548
prs16972	8702564	1006618
prs16973	63718	4123982
prs16974	5412558	-892357
prs16975	2948642	474479
prs16976	706112	824191
prs16977	7298354	3854267
prs16978	1829114	3309607
prs16979	2426104	4616169
prs16980	5511102	4783782
prs16981	3022034	-517267
prs16982	3733865	-4238331
prs16983	2089291	2389463
prs16984	5662359	-3683332
prs16985	3870473	-2986499
prs16986	6351756	2601255
prs16987	4346789	3955524
prs16988	3149090	-1148854
prs16989	7749212	-463916
prs16990	8157453	3031541
prs16991	3466428	-3915139
prs16992	8398895	2592341
prs16993	1076657	-533533
prs16994	7709491	-2771339
prs16995	5638560	2432852
prs16996	2352462	3176630
prs16997	3455048	-2797288
prs16998	4095451	-2413035
prs16999	2166192	4481258
prs17000	9606904	2198981
prs17001	9809725	4382901
prs17002	1973786	2091286
prs17003	4835550	2995042
prs17004	2532357	-2582217
prs17005	11344	1966609
prs17006	1545236	4790311
prs17007	4604315	1595691
prs17008	936994	-4441238
prs17009	8919946	3946577
prs17010	2595573	-2234463
prs17011	7285104	-2609395
prs17012	9857077	4607675
prs17013	3226400	242713
prs17014	7052821	-4264194
prs17015	5806694	-1864369
prs17016	6393422	1199648
prs17017	4588612	4652594
prs17018	7264588	-4352585
prs17019	6359849	4635639
prs17020	9186235	1689485
prs17021	9284505	1935705
prs17022	1500443	-4321174
prs17023	9047548	1757455
prs17024	5640962	-1927289
prs17025	8625050	4492623
prs17026	8710904	-4668778
prs17027	1088526	2919438
prs17028	2499442	-3189356
prs17029	739784	-3159861
prs17030	9194605	-719126
prs17031	8041166	1439668
prs17032	2508258	4948689
prs17033	6442625	-1754887
prs17034	486261	281772
prs17035	9927810	-125972
prs17036	5823988	3208066
prs17037	2013655	2597079
prs17038	5503712	-549148
prs17039	7254654	4488255
prs17040	2749108	3995145
prs17041	8538835	637431
prs17042	6503748	-1423871
prs17043	1895188	2820967
prs17044	5376035	-3605218
prs17045	8651757	-2295585
prs17046	8971342	4552837
prs17047	8527379	-3202318
prs17048	382828	-4176190
prs17049	1177187	-4345890
prs17050	4851601	1772089
prs17051	4189866	4203867
prs17052	9350241	-2721189
prs17053	2968233	2291484
prs17054	8703820	1247211
prs17055	1551996	4434943
prs17056	6292835	408453
prs17057	8444331	1211970
prs17058	2067778	4284737
prs17059	6332108	1903363
prs17060	7408047	1323826
prs17061	1388057	-4410272
prs17062	3991440	-3562667
prs17063	7530880	675921
prs17064	1374512	-4261310
prs17065	7393750	-4904521
prs17066	2942840	3661955
prs17067	7905580	-2512299
prs17068	3104235	-2598882
prs17069	6762823	-4636241
prs17070	3616352	-3489475
prs17071	1212002	-4630699
prs17072	3554434	3733389
prs17073	7198061	553150
prs17074	6607629	686738
prs17075	5984852	-1017645
prs17076	8408872	1542070
prs17077	553648	-3587762
prs17078	2541172	-750492
prs17079	8628383	-3506780
prs17080	8549956	-3153612
prs17081	4084458	873613
prs17082	1307529	-3982812
prs17083	3232986	-1064584
prs17084	7799568	4649532
prs17085	9435376	-3416202
prs17086	3761600	-4676119
prs17087	8667982	-640566
prs17088	7418707	1434358
prs17089	9966132	4516482
prs17090	1142716	-2357032
prs17091	5011769	79595
prs17092	6982930	-4768007
prs17093	2354613	2411688
prs17094	9425668	4123132
prs17095	9233032	-4955450
prs17096	5241139	-3104888
prs17097	5642169	-3107306
prs17098	4775109	3959091
prs17099	9147459	-3970947
prs17100	907795	2339014
prs17101	7417419	-3375172
prs17102	7641876	4062135
prs17103	1324097	-2973368
prs17104	7044473	3353858
prs17105	9709818	2606488
prs17106	1914508	-2421347
prs17107	5535630	185744
prs17108	4416773	4588789
prs17109	481776	-1326711
prs17110	2707283	401105
prs17111	1233760	-1311525
prs17112	2564317	-486187
prs17113	507602	-2687395
prs17114	242301	-9877
prs17115	6266029	-4227767
prs17116	1545994	-3845405
prs17117	1287232	-3265113
prs17118	6622886	-1195063
prs17119	336194	1606931
prs17120	2352296	2984182
prs17121	2252758	-3324605
prs17122	2711977	4957651
prs17123	9831782	-2693146
prs17124	7233045	910749
prs17125	1985768	-939417
prs17126	5080444	-3136881
prs17127	9220596	-4271701
prs17128	5043080	3038347
prs17129	9976180	3133017
prs17130	3903891	-1195331
prs17131	5100009	2225561
prs17132	6888382	3524293
prs17133	1183591	-1646441
prs17134	5868291	-4742481
prs17135	7522518	428455
prs17136	3058987	1499716
prs17137	5582571	-4557137
prs17138	7541188	1280765
prs17139	4762165	-1820252
prs17140	9515195	-982824
prs17141	4286684	4642036
prs17142	2334883	2445201
prs17143	4144725	802504
prs17144	6822079	-1181073
prs17145	4090702	1755189
prs17146	1754722	4899087
prs17147	5149343	3517388
prs17148	4522458	-585284
prs17149	4024680	1377547
prs17150	1679390	-3540902
prs17151	8435123	2087383
prs17152	490140	4437569
prs17153	9877396	-3586493
prs17154	2754034	2023405
prs17155	2707272	-1126727
prs17156	2844013	-3013632
prs17157	6433402	-3559536
prs17158	3956976	-1117046
prs17159	9534999	-2718730
prs17160	2997889	-3297258
prs17161	8652738	895126
prs17162	6387231	1087980
prs17163	8156117	2900723
prs17164	6827237	1998722
prs17165	1235960	-1008950
prs17166	2638182	2519578
prs17167	8137185	-4634157
